"paper_id","title","abstract","year","journal","doi","mag_field_of_study","has_pdf_parse","has_pdf_parsed_abstract","has_pdf_parsed_body_text","s2_url","group_name","sample_share","field_count","field_share","seed","n_articles"
"153467066","Caperton’s New Right to Independence in Judges","In the Caperton case (2009) the USSC applied the Due Process Clause to reverse the refusal of a West Virginia Supreme Court judge to recuse himself is spite of having received $3,000,000 in campaign contributions from a defendant. The judge then cast the deciding vote to reverse a jury award of $50,000,000 in damages for driving the plaintiff out of business. The article reviews the common law origins of conflict of interest law, and summarizes procedural due process. It describes procedures for examining judicial ethics including statutory sanctions, judicial conduct commissions and recusal. It reviews in detail the opinions of the WVSCA and critiques them. It gives an overview of judicial elections as well as the First Amendment principles involved in campaign regulation and financing. It endorses the ABA proposals passed in the August, 2009 in response to the case.",2010,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:153467066","Political Science",0.25,2323,0.02460231725657156,21356,500
"156564607","Legal aspects of the EU policy on irregular immigration","55 This article focuses on the issue of adoption and development of legislation on irregular migration in the context of uncontrolled growth of the number of migrants from North Africa and the Middle East to the EU. This is a study of the EU legislation on irregular migration, as well as an attempt to classify it and analyze the future of EU migration legislation with the increase of irregular migration into the EU. The author systematizes and classifies the current EU legislation on irregular migration, and analyzes the conditions in which this legislation was developed. Using the legislation analysis method, the author proposes the following classification of EU legislation on irregular migration: rules preventing assistance to irregular migration, rules preventing employment of irregular migrants, rules on the return of irregular migrants and readmission, rules on border control, and rules on collaboration with third countries. The author pays special attention to the current state of irregular migration to the EU, dubbed the ‘greatest migration crisis in Europe’, and concludes that the European Union succeeded in the development of pioneering legislation on irregular migration, which may serve as the basis for reception by other states. However, changes in the political and economic situation in the south of the Union have made the current legal mechanisms incapable of withstanding new threats. It necessitates a radical reform of the legislation on irregular migration.",2015,"Baltic region","10.5922/2079-8555-2015-4-4",,TRUE,FALSE,TRUE,"https://api.semanticscholar.org/CorpusID:156564607","Political Science",0.25,2323,0.02460231725657156,21356,500
"154645911","The Quadrivium of Online Public Consultation: Policy, Culture, Resources, Technology","Concerned by declining interest, trust, and participation by citizens in democratic politics, governments and political institutions worldwide are turning to the internet in attempts to revitalise democracy through online public consultation and citizen participation, referred to as e-democracy or ‘government 2.0’. This paper reports research into the planning and conduct of a series of online public consultation trials launched by the Australian federal government in late 2008, and it compares and contrasts Australian experiences with international e-democracy developments, including the Obama presidential campaign and findings of the Digital Dialogues review of online technologies to enhance citizen engagement in the UK, the UK Power of Information Task Force review, and experiments conducted as part of the MIT Deliberatorium. This paper presents qualitative analysis of findings in 10 areas, which it argues can be further grouped into four main areas of management focus of which technology, often the major topic of discussion, is important but less significant than policy, culture and resources.",2010,"Australian Journal of Political Science","10.1080/10361141003736141",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:154645911","Political Science",0.25,2323,0.02460231725657156,21356,500
"153351761","Women Physicists Speak: The 2001 International Study of Women in Physics","The Working Group on Women in Physics of the International Union of Pure and Applied Physics (IUPAP) subcontracted with the Statistical Research Center of the American Institute of Physics (AIP) to conduct an international study on women in physics. This study had two parts. First, we conducted a benchmarking study to identify reliable sources and collect data on the representation of women in physics in as many IUPAP member countries as possible. Second, we conducted an international survey of individual women physicists. The survey addressed issues related to both education and employment. On the education side, we asked about experiences and critical incidents from secondary school through the highest degree earned. On the employment side, we asked about how the respondents’ careers had evolved and their self‐assessment of how well their careers had progressed. In addition, the questionnaire also addressed issues that cut across education and employment, such as the impact of marriage and children, the...",2002,"AIP Conference Proceedings","10.1063/1.1505280",,TRUE,FALSE,TRUE,"https://api.semanticscholar.org/CorpusID:153351761","Political Science",0.25,2323,0.02460231725657156,21356,500
"55547627","Organizational Conflict and Conflict Management: a synthesis of literature","This literature review offers a synthesis of the past and contemporary studies about conflict and types of conflict. Factors that influence the nature of such disagreements and transform them into dysfunctional or functional conflicts have been explored. A model has been developed based on the literature review identifying the key types and relationship between the factors that trigger, promote or diminish organizational conflict.",2015,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:55547627","Political Science",0.25,2323,0.02460231725657156,21356,500
"156074330","“A Rebel Though She Be”: Gender and Missouri’s War of the Households","In June of 1863, Anne Ewing Lane boarded a horse car with her young niece in order to visit a friend who lived in another neighborhood in St. Louis. As she began to read the local newspaper, a woman sitting nearby on the car interrupted her, asking if there was any news of the war. Anne Lane replied that there was not, but the woman continued to ply her with questions. Was Richmond not taken? Did she think General Price, commander of the Missouri Confederate forces, was in nearby Jefferson County? If not, did she think he was coming? To each question, Anne Lane indicated that she knew nothing, or that the persistent and rather invasive stranger certainly knew as much as she did. Finally, as she wrote to her sister, Sarah Lane Glasgow, “ ... thinking the catechism had gone far enough, I began to talk to Baby and turned a deaf ear to my inquisitive friend.” Anne Lane was no fool, after all, she wasn’t simply being rude, she was sure that she knew a spy when she saw one. As she continued in her letter, “they have a Ladies Loyal League here, the members of which are sworn to visit suspected sympathizers and report anything they may be induced to say ... A nice state of affairs, don’t you think?”1",2005,"Gender Matters","10.1007/978-1-137-05915-4_4",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:156074330","Political Science",0.25,2323,0.02460231725657156,21356,500
"156868092","Reservation in Employment, Education and Legislature â€” Status and Emerging Issues","This Working paper studies the reservation policy of the Government of India with regard to â€“ employment in government services, admission in educational institutions, and representation in legislative bodies â€“ as envisaged in the Constitution of India. This Working Paper systematically reviews the governmentâ€™s policies and administrative mechanisms for regulating, monitoring and implementing the reservation policy. It also addresses issues of private sector reservation. The Paper brings out that in the last fifty years, the share of SCs/STs in the government services has improved in all the categories of jobs. However, the SCs/STs are heavily concentrated in Group â€˜Câ€™ and Group â€˜Dâ€™ categories of jobs. The representation in educational institutions has also enabled improved access to the SC/ST students to desired courses. Representation in legislative bodies has also provided space to the SC/ST persons.",2016,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:156868092","Political Science",0.25,2323,0.02460231725657156,21356,500
"52303530","Factors Influencing Graduate Unemployment: English Proficiency","Four main problems contributed to the issue of graduate unemployment have been identified such as Graduate Attitude, English Proficiency, Professional Certification and Entrepreneurship Skill. The seriousness of Universiti Teknologi MARA (UiTM) to combat this issue can be seen when the university has set 2 of its 8 Key Performance Indicators (KPIs) targeting graduate employment. The 2 KPIs are; (1) number of graduates who are already employed and (2) being self-employed since leaving the university until their convocation ceremony. At the Faculty of Mechanical Engineering, UiTM, the Student Affairs Department has taken several initiatives to overcome the issue. Programmes were introduced to strategically cater the 4 problems. For the English proficiency problem, English entry test was introduced and students who attained below satisfactory level were required to attend a Fundamental English Programme organized by the faculty. At the end of the English programme, the students were required to sit for exit test. The effectiveness of the programme and the improvement of the students were recorded. This paper further discusses the implementation and effectiveness of the Fundamental English Programme introduced by the Faculty of Mechanical Engineering UiTM to fight graduate unemployment.",2017,"2017 7th World Engineering Education Forum (WEEF)","10.1109/weef.2017.8467088",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:52303530","Political Science",0.25,2323,0.02460231725657156,21356,500
"34432737","Notice of RetractionBehavior of life sciences and STS education","Scientific social responsibility in terms of STS education involves three characteristics including nature of humanity, whole and process-orientation. Medical scientists' scientific-related and technical activities are not merely responsibility concerning scientific interest and result, but also prediction of the result and prevention the corresponding risk and negative effect. Therefore it shows increasing significance to complete and enforce ethic rules and regulations, such as avocations of credit, contribution, innovation, tolerance, solicitude and cooperation.",2011,"2011 2nd IEEE International Conference on Emergency Management and Management Sciences","10.1109/ICEMMS.2011.6015823",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:34432737","Political Science",0.25,2323,0.02460231725657156,21356,500
"197793375","Paradox of Social Capital in the Implementation of Public Policy (Finding in the Tanimbar Islands Regency)","The era of decentralization (autonomization) has begun in Indonesia since 1999. Various public policies have been made to support the implementation of decentralization. Of the many public policies, there are those that have been successfully implemented, but not a few have experienced ineffectiveness to failure. Many studies reveal that social capital is one of the factors that supports the successful implementation of various public policies. However, there is still very little research that looks at the dark side (paradox) of social capital, which contributes to the ineffectiveness of the implementation of a public policy. This paper discusses the paradox of social capital that causes the ineffectiveness of the process of implementing a public policy. The various cases discussed in this paper show that local government as implementing institution face serious obstacles in implementing various public policies, when public policies collide with the values of social capital that are lived and trusted by the local community. The Tanimbar Islands are a small and poor regency in Maluku Province, which also experiences this problematic situation. This situation occurs when the applied public policies clash with reality regarding some forms (manifestations) of social capital found in the community, such as the cultural values of duan lolat, sweri practices, and communal lifestyles in tnyafar. By showing the case of the Tanimbar Islands, we can see the dark side of social capital in the implementation of public policies, which in the future, need to be resolved.",2019,"Policy & Governance Review","10.30589/pgr.v3i2.132",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:197793375","Political Science",0.25,2323,0.02460231725657156,21356,500
"154754592","""The Effectiveness of the Consistency Management & Cooperative Discipline (CMCD) Model as a Student Empowerment and Achievement Enhancer: The Experiences of two K-12 Inner-City School Systems.""","Consistency Management and Cooperative Discipline (CMCD) is a research-based K-12 discipline management program that builds on shared responsibility for learning and classroom organization through the cultivation of democratic and participatory practices that are fair, inclusive, and caring. CMCD seeks to provide a stable and orderly learning environment in which students become self-disciplined and empowered, by experiencing greater responsibility. The number of schools that have adopted CMCD in the United States and England surpassed 211 schools (involving 120,000 students) in 2001. CMCD’s effectiveness assessment involved two vertical (K-12) clusters of schools, one in Houston and the other in Newark. Houston’s assessment was a descriptive one-group study, while Newark’s was a two-group quasiexperimental study involving a matched-pair of 228 CMCD and 228 Non-CMCD comparison students. The assessment findings indicated that, prior to CMCD’s implementation in 1995-96, four of the nine participating Houston schools had Teacher-Student Relationships’ mean scores above the national mean of 50, while the remaining five had scores below the national mean, but by the third year, all of the schools had achieved considerable gains, with eight schools achieving mean scores of 61% – 73%, considerably above the national average. Five of the eight schools achieved gains that were statistically significant. By the fourth year of CMCD’s implementation, all of the participating schools had also experienced a significant decline in the number of students referred to the offices of their principals, with a combined decrease from 1,017 to 268 in referrals, a 74% decline. Also, teachers in CMCD elementary schools indicated during the third year that they had been saving about 36 minutes daily as a result of CMCD practices, while middle school teachers indicated they had been saving 30-31 minutes daily (3.6 weeks annually), that would have been wasted on student conduct/disciplinary problems in preCMCD implementation years. In Newark, CMCD students, at the end of the first project implementation year, significantly outperformed their comparison cohort in math (effect size, 0.53; 70th percentile) and in reading (effect size, 0.26; 60 th percentile). This improvement in math performance among the students occurred even though the math component of the comprehensive reform model had not yet been installed. With the many benefits and factors that CMCD is capable of enhancing, the program could be implemented as a stand-alone school reform program or as a part of a comprehensive reform model involving math and reading.",2006,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:154754592","Political Science",0.25,2323,0.02460231725657156,21356,500
"155716115","The Economic and Social Implications of the Anti-Money Laundering and Countering the Financing of Terrorism Act on a Small, Developing Economy","This paper seeks to critically examine the likely economic and social implications of the recent amendments to the ‘Anti-Money laundering and countering the Financing of Terrorism (Amendment) Act 2015’ (AML-CFTA 2015 Act) on a small, developing, open economy, Guyana. This paper examines the amendments to original 2009 Bill and whether this new act, given the complexities of the small, developing country, would serve to promote the best economic interest of its people who, are at critical juncture of their national development. The paper serves to hypothesize and examine not only macroeconomic implications, but also microeconomic behaviour, and the implication on the behaviour of agents within society directly and indirectly affected by this bill.",2015,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:155716115","Political Science",0.25,2323,0.02460231725657156,21356,500
"152835421","Changes and Transitions in a Cultural Museum Library: Moving from Supporting Museum Staff to Providing Services to the General Public","The Eiteljorg first opened its doors in June 1989, after the Native American and Western American art collections of Harrison Eiteljorg had merged with the Native American collection of the Museum of Indian Heritage, in December of 1988. That it took so long to create a fully functioning library was largely due to a continuing lack of funds, and subsequent lack of resources, set aside for this purpose.",2007,"Indiana Libraries",NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:152835421","Political Science",0.25,2323,0.02460231725657156,21356,500
"153770308","Measuring Vulnerability to Poverty in Chile Using the National Socio Economic Characterization Panel Survey for 1996, 2001, 2006","Chile provides an interesting setting to analyze vulnerability to poverty, especially today, after the last poverty count presented in 2013 by the Ministry of Planning. After twenty years of declining poverty, national indicators showed an increase in poverty from 13% in 2006 to 14% in 2011. Using the CASEN panel data set, this paper explores some of poverty dynamics of poverty in Chile. To begin with, I examine socioeconomic transitions using transition matrices, confirming a great deal of social movement into and out of poverty. Furthermore, this paper advances the knowledge on vulnerability to poverty in Chile by estimating a vulnerability measurement. The evidence reveals a high level of vulnerability to poverty present in Chilean society; vulnerability to poverty affects a larger quantity of households than actual poverty counts. For each of the years surveyed (1996, 2001, and 2006), vulnerability to poverty surpasses poverty estimates by a significant percentage. This forward-looking measure of poverty should be taken into account when designing poverty alleviation policies by targeting social programs not just to those living below the national poverty line, but also to those at risk of becoming poor in the future.",2014,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:153770308","Political Science",0.25,2323,0.02460231725657156,21356,500
"142801946","The revolutionary past: Decolonizing Law and Human Rights O passado revolucionário: descolonizando o Direito e os Direitos Humanos","Combining a radical revision of the historical formation of occidental law with perspectives derived from decolonial thought, this paper advances a deconstruction of occidental law. That deconstruction is then brought to bear on human rights. Although occidental law and human rights are shown in this way to be imperial in orientation, that same deconstruction reveals resistant elements in law and in human rights. These are elements which the decolonial can draw on in its commitment to intercultural transformation.",2013,NA,"10.19079/metodo.2.1.62",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:142801946","Political Science",0.25,2323,0.02460231725657156,21356,500
"154257638","Excellent Local Culture To Foster The Core Values Of The Local College Students","To local geographical and cultural connotations of stretch point, demonstrates the enormous cultural significance and role of local excellent place to nurture the core values of college students, when presented with excellent local culture nurture the core values of the local college students. The local culture and connotations The word “culture” first appeared in ancient China in the Book of Change: “Judging from astronomy, varying with the police; judging from the humanities, to into the world.” Liu Xiang in the Western Han Dynasty, 《ShuoYuan》 said:. “Sage rule the world but also, first and then force who Wende Wu Xing, is also satisfied, culture does not change, then add punish.” Culture as a social consciousness, was given a certain mental attributes, with the spirit of the common people probation educational function. The so-called cultural resource is human to open up, develop and improve their environment for survival, in the transformation of the use of natural, maintaining social norms and shaping the material culture of human beings in the process of creating long-term practice, the institutional culture (social and cultural) and spiritual cultural resources. Local development process which condenses historic relics, artifacts, museums, monuments, mausoleums and other material belonging to cultural resources, and customs in the long-term development process of the formation of regional spirit within the scope of spiritual and cultural resources. Cultural resources is intangible, heritage, stability, shared, persistence, performance maximum resistance, incremental and other characteristics, the development of human society plays a role in directionality, supportive, cohesive driving force. [1] China’s vast territory, throughout the long history of cultural development in the formation of a unique cultural resources the local culture. Local culture is the culture of the local population composed of different, are individuals or groups in the course of growing cultural environment could affect their perception, thinking and values of the formation of local culture is a culture within the local original form, for After the local cultures, habits and ways of thinking affect the nation’s re-interpretation of culture, traditional culture is a culture in the form of integration and development. Around the local culture has a very different, there are different values, and culture and behavior. “Unique”, “Rare” or “otherness and Mo” is the most important prerequisite “local culture” judgment. “One country support person.” Local culture and cultural heritage is one of the long history of regional development, is a country, a nation indispensable spiritual habitat. Local culture, is not only a very substantial economic resources, but also a cultural cornerstone for further development and the creation of social transformation is to achieve the great rejuvenation of the Chinese nation, “China Dream” powerful thrust. Local indigenous culture into higher education is the trend Modern educational theory is that there is a certain cultural resources is a necessary condition constitutes education. Certain areas of the local culture provides both for mankind a specific historical background and living space, it is often the “constraints of an invisible force that local resident thinking ideas, ways of thinking, values, morality, lifestyle, etiquette system , customs and religious beliefs, but inevitably the local technology and literary arts education has a profound influence “[2]. Each city has its own unique regional local culture, these cultures contained many 2nd International Conference on Education Technology and Information System (ICETIS 2014) © 2014. The authors Published by Atlantis Press 592 fine cultural traditions, such as harmony, patriotism, honesty, etc., is an important source of national cohesion and creativity of a country is an important core value system to build community content. Unfortunately, in the culture of “globalization” shock wave, China’s local culture and traditional culture of the world, like many of the nation’s cultural values, cultural traditions and national dignity faced unprecedented challenges, some of which can best reflect the national characteristics The local culture is disappearing, and some even die. China’s local education collective aphasia and caught a state of shock, many students exhibit strange for local culture and flee for their home culture seriously alienated. Investigation I found that many students can not tell from his hometown out their home landscapes, customs and habits are unaware of their hometown; students have educated proud to employment outside the home, ashamed to return home to survive. There are so popular jingle portray contemporary college students: “farm better than I, doing business as good as sister-in-law, sister knows the weight is better”, this sentence reflects the image of the current Higher Education students out of a serious lack of knowledge and ability to solve local problems. The current Chinese educational neglect to adhere to the local culture, which is one of the biggest mistakes of our current educational and cultural functions. Containment fundamentally improve this phenomenon, re-emphasize the importance and uniqueness of the local culture, strengthen students’ sense of national consciousness and local, is necessary and very urgent. November 2012, the party’s 18 proposed “to cultivate and practice the socialist core values” of great ideas. March 2013, the President Xi Jinping speak in the second session of the first meeting, nine references to “China Dream”, a concept, and pointed out: “China must take to achieve the dream road China must carry forward the Chinese spirit, we must unite China force. “Central to this series of initiatives, “China”, “nation”, “Chinese traditional culture” has a rich Chinese cultural concept of local color highlights out. So once again into the local culture education vision of society. March 26, 2014, the Ministry of Education issued “perfect Chinese traditional culture education Guidelines” clearly “under the new situation to further strengthen the excellent traditional Chinese culture and education.” Party and the government has fully recognized from a strategic and political education to the local culture is beneficial to the nation-state Chiaki plans. Trend, which is the implementation of local colleges and universities to ensure that local education politics and the best opportunity. To carry out local culture local university education is the question of meaning Universities are important cultural information exchange carrier and an excellent platform for cultural heritage, but also the national cultural revival of hope and future. The birth of an institution of higher learning, they tend to promote the rapid development of a particular region. State University has always been to build a cultural center and regional development. While each university has a specific geographical location, in a specific geographical and cultural environment, the development of these areas is bound to be affected by the unique local culture, while building distinctive local university is ultimately a specific geographical and cultural nourishment. Famous British scholar E • Ashby said: university “preserve, disseminate and rich human culture it like animals and plants evolved so as to forward any type of universities are the product of heredity and environment...” [3] any one university can be separated from the geographical talk about the economic and cultural development. General Secretary Hu Jintao to celebrate the 100th anniversary of the founding of Tsinghua University’s important speech in the General Assembly stressed that: “Higher education is an important source of outstanding cultural heritage and an important carrier of ideological and cultural innovation.” University education as a social and cultural institutions, carrying the tradition, innovation and the important mission of advanced culture and spiritual civilization. Local university is undertaking the task of training highly qualified personnel for the local economy and culture. In the “globalization” in the background and the discourse system, local cultural heritage are the responsibility of higher education is more urgent than ever before. “In the face of pressure from the global proliferation of pseudo-culture to defend their cultural identity, the university should be the main source of this ...... not the great cultural achievements of the nation’s heritage and values thrown into neglected corners.” [4] as a local colleges and universities, the biggest feature is endemic, its main object-oriented personnel training personnel areas. Local college talent cultivation target directly determines the work of personnel training local colleges and universities must be rooted in the fertile soil of the local culture. As a local university, only based on local,",2014,"Proceedings of the 2014 International Conference on Education Technology and Information System (ICETIS 2014)","10.2991/icetis-14.2014.132",,TRUE,FALSE,TRUE,"https://api.semanticscholar.org/CorpusID:154257638","Political Science",0.25,2323,0.02460231725657156,21356,500
"152980313","Investment-Based Citizenship and Residence Programmes in the EU","This paper has two objectives. First, by mapping investment-based the legal provisions that may result in the direct acquisition of citizenship or residence rights through a pecuniary contribution in all the 28 European Union (EU) Member States, it clears the grounds for further normative inquiries in this issue. Second, it discusses the iterative relationship between European Union (EU) citizenship and investment-based citizenship programmes, taking into account the intuitive conflict between the values inherent in EU citizenship and the opportunity structures that it creates for countries to commodify their membership by exchanging it for investment. The paper starts by a theoretical examination of membership in national and supranational polities in order to discern the links between national and EU citizenship. This is followed by an empirical classification of the different investor and residence programmes in the 28 Member States of the EU, aimed at comparing how different countries regulate access to membership on grounds of wealth. The conclusion to the paper discusses of the effects of investor citizenship and golden residence programmes in the broader EU context, taking into account the unique characteristics of European citizenship.",2015,"SSRN Electronic Journal","10.2139/ssrn.2558064",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:152980313","Political Science",0.25,2323,0.02460231725657156,21356,500
"168944435","Tourism as a heritage producing machine","Abstract The purpose of this document is to analyze the role that tourism has historically played and still plays today in the emergence and affirmation of the modern concept of heritage. It particularly looks to highlight the operational co-production of heritage and tourism and shows that tourism has never worked better, faster and more efficiently as a heritage-producing machine than in this beginning of the 21st century. We are on the threshold of a new “heritage regime”, which presents a gap compared with the one that produced the major European national heritages in the State-Nations of the 19th century. The tourism system (tourism actors, places and businesses as well as tourists themselves) contribute to the production of a new heritage system (heritage places, practices and actors) which functions according to its own needs and expectations, in a world of free traffic, transactions and generalized mobilities.",2018,"Tourism Management Perspectives","10.1016/j.tmp.2017.12.002",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:168944435","Political Science",0.25,2323,0.02460231725657156,21356,500
"153724304","Mandating For Peace - An analysis of two UN peacebuilding mandates through a critical approach","This essay examines the nature of contemporary UN peacebuilding mandates and the critique aimed at incorporating Western liberal ideas in postconflict peacebuilding missions. A critical discussion is provided to highlight the problems inherited in promoting liberal peacebuilding in peace operations, followed by an analysis and comparison of the mandates for UNAMSIL and UNMIS through an analytical framework of peacebuilding operations. The purpose is to assess if liberal peacebuilding strategies still are used in recent UN peacebuilding mandates, despite the critique raised against it. The study discovers that liberal peacebuilding still is visible in mandates issued for peace operations today, but appears to have greater recognition of some of the critique that is debated.",2012,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:153724304","Political Science",0.25,2323,0.02460231725657156,21356,500
"53458506","Determinants of Foreign Technological Activity in German Regions - A Count Model Analysis of Transnational Patents (1996-2009)","This paper analyses the determinants of spatial distribution of foreign technological activity across 96 German regions (1996-2009). We identify foreign inventive activity by applying the ‘cross-border-ownership concept’ to transnational patent applications. The descriptive analysis shows that foreign technological activity more than doubled during the observation period with persistent spatial heterogeneity in Germany. Using a pooled count data model, we estimate the effect of various sources for externalities on the extent of foreign technological activity across regions. Our results show that foreign technological activity is attracted by technologically specialised sectors of regions. In contrast to existing findings this effect applies both to foreign as well as domestic sources of specialisation. We show that the relation between specialization and foreign technological activity is non-linear and that it is influenced by sectoral heterogeneity. Externalities related to technological diversification attract foreign R&D only into ‘higher order’ regions.",2013,"SSRN Electronic Journal","10.2139/ssrn.2326919",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:53458506","Political Science",0.25,2323,0.02460231725657156,21356,500
"43922725","Mortality Differentials by Religion in the U.S.","This paper examines the relationship between adult mortality and religious affiliation in the contemporary U.S. using data from the Health and Retirement Study. Jews and Mainline Protestants have longer life expectancies, even when controlling for background characteristics such as gender and race. I test whether these mortality differences can be attributed to differences in education, health behaviors, or psychosocial support. The first two reduce but do not eliminate mortality differences. The effect of psychosocial support, measured separately by attendance and importance, varies dramatically by religion. These results show that studies examining the effect of “religiosity” on health and mortality need to consider differences by religious affiliation.",2008,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:43922725","Political Science",0.25,2323,0.02460231725657156,21356,500
"153238527","The Dublin Procedure","From its beginning, the European Union was concerned about the refugee problem and, therefore, asylum seekers. According to the current legislation it is confirmed the fact that EU wants a common asylum system respecting the 1951 Geneva Convention on refugees status and the New York Protocol of 1967. By establishing the state responsible for examining the asylum application, it prevents the person to ""choose"" one country to properly examine an application for determining a form of protection. The Dublin Convention, founded the principle of responsibility of examining the asylum application by one member of the European Union, establishes the responsible state and under which conditions. ""Eurodac"" System is intended to enable implementation of the Dublin Convention. Member States have implemented these rules in their national policies, thereby attempting to control also the immigration phenomenon.",2011,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:153238527","Political Science",0.25,2323,0.02460231725657156,21356,500
"156968439","Prosecuting Collateral Consequences","Criminal law scholars have long agreed that prosecutors wield vast and largely unreviewable discretion in the criminal justice system. This Article argues that this discretion now extends beyond criminal penalties and broadly reaches civil public policy decisions, such as deportation and licensing. As a result of ubiquitous plea bargaining and collateral consequences — state-imposed civil penalties that are triggered by criminal convictions — prosecutors can deliberately exercise discretion to trigger or avoid important civil consequences. This aspect of prosecutorial discretion has been underexamined, partly because of a lack of awareness of collateral consequences. But as a result of important new initiatives designed to promote information about collateral consequences, prosecutors as well as defendants are becoming more likely to know that even minor convictions can trigger much more serious civil penalties. As some commentators have pointed out, prosecutors who are aware of collateral consequences may have powerful incentives to drop charges or otherwise structure pleas to minimize the likelihood of certain collateral consequences. But importantly, prosecutors also have strong structural incentives to take the opposite approach and reach pleas to maximize the likelihood of civil penalties. For some prosecutors, enforcing collateral consequences serves as an administratively efficient substitute for a criminal conviction, as a source of leverage, as a way to circumvent the requirements of criminal procedure, as a means of achieving deterrence or retribution, or as a way to promote their own public policy preferences. This Article develops an analytic framework for understanding the structural incentives that lead prosecutors to influence collateral consequences; exposes legal and ethical problems associated with plea bargaining in light of collateral consequences; and argues that collateral consequences can undermine important interests in transparency and accountability.",2016,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:156968439","Political Science",0.25,2323,0.02460231725657156,21356,500
"155065802","Challenges Facing People with Disabilities and Possible Solutions in Tanzania","The first ever World report on disability, produced jointly by World Health Organization and the World Bank, suggests that more than a billion people in the world today experience disability Therefore, about 10 per cent of the world’s populations are PWDs. Out of the number said above, 80 per cent of PWDs live in developing countries. As for Tanzania in particular, the World Health Organization (WHO) and International Labour Organization (ILO)’s reports of 2007 estimated that there were more than 3 million people in Tanzania who have disability. Probably the number is still the same. The number includes both physical and mental disabilities. Reports and experience show that people with disabilities often face mistreatments in a number of ways and because of various reasons. In addition the World Bank has estimated that, 20 per cent of the most impoverished individuals are disabled. Evidently, women and children with disabilities are more susceptible to abuse, including physical and sexual violence as they may not receive sexual education and may be less able to defend themselves against sexual abuse and rape. Other reports indicate that, the mortality rates for people with disabilities are higher than persons without disabilities. Worse enough Tanzania Human Rights Report of 2010 which quotes the Disability Survey Report of the Government of Tanzania of 2008 confirms that, the current illiteracy rate for disabled persons in Tanzania is 47.6 per cent compared to 25.3 per cent of the people without a disability. That means almost half of the PWDs are not educated. Key words : The civil, political, social, economic, charity and cultural rights to all people.",2014,"Journal of Educational Policy and Entrepreneurial Research",NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:155065802","Political Science",0.25,2323,0.02460231725657156,21356,500
"154599125","CHANGING STUDENTS' ATTITUDES, SATISFACTION AND INTENTIONS OF SERVICE-LEARNING IN MIS COURSES","Service-learning courses offer department of management information systems (MIS) students the opportunity to create and implement systems in realworld, public service-oriented social contexts. Students provide government and non-profit agencies information systems services and solutions via the community service activity . The survey was conducted on 146 students who were enrolled in a system analysis and software development (SA & SD) course in an MIS department at a comprehensive university. The student subjects were divided into two groups by their class. After they finished the course, the students were asked to complete a questionnaire. The analytical results of our investigation indicate service learning adoption model has differences between service-learning and non-service-learning students. Those interested in promoting service learning may find these results helpful in guiding their efforts.",2006,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:154599125","Political Science",0.25,2323,0.02460231725657156,21356,500
"9504079","America Trade, Environment and Development: The Recent Argentine Experience","An apparatus for seat belt use encourages use without inducing extensive user resistance. A seat mounted switch detects occupancy of a seat and activates an inducement circuit; a seat belt latch mounted switch detects the fastening of a seat belt and completes the inducement circuit. The inducement circuit controls power to occupant comfort and convenience features of the automobile, notably radio, audio and heating/cooling systems. The automobile will continue to function if seat belts are not used, but at a generally undesirable loss of comfort and convenience features. Seat belt use occurs as it is less uncomfortable to use the seat belts than to omit use.",2008,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:9504079","Political Science",0.25,2323,0.02460231725657156,21356,500
