"paper_id","title","abstract","year","journal","doi","mag_field_of_study","has_pdf_parse","has_pdf_parsed_abstract","has_pdf_parsed_body_text","s2_url","seed"
"151288243","An Evaluation of the Target Success Mentor Program.","Auburn University's Office of Minority Advancement, in conjunction with Auburn Junior High School, implemented a joint program to assist at-risk African-American male students while at Auburn Junior High School. Using the help of faculty and trained college student mentors, the Success in Reading Program was designed to enhance successful matriculation of minorities into Auburn High School. Auburn University faculty members conducted monthly seminars that addressed such issues as social skills, study strategies, learning skills, and career counseling. Student mentors guided mentees through the program. A summer program offered expert instruction and emphasized age-appropriate sports instruction and skills development as well as instruction in alcohol/drug abuse prevention, nutrition, personal health, career opportunities, and job responsibilities. Each mentee was tracked throughout the program. Evaluation involved survey questionnaires. Each mentee, mentor, and guest speaker completed a survey questionnaire during one seminar session and again, later, by mail. The evaluation examined the effectiveness of recruitment methods, mentoring workshops, and the mentoring process. Results indicated that the program was able to help retain at-risk African-American males in the public schools. The program made a positive impact on mentees' lives. Mentors believed the program was planned and implemented in an organized way. Guest speakers also considered the program effective. The surveys and a participant letter are appended. (SM) ******************************************************************************** Reproductions supplied by EDRS are the best that can be made from the original document. ******************************************************************************** An Evaluation of the Target Success Mentor Program Jerlando F. L. Jackson Educational Leadership and Policy Studies Iowa State University and Jerry G. Mathews Educational Foundations, Leadership, and Technology Auburn University 2 BEST COPY AVAOLABLE PERMISSION TO REPRODUCE AND DISSEMINATE THIS MATERIAL HAS BEEN GRANTED BY",1999,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:151288243",21356
"29738767","Content Protection through Multicast IP Flow Aggregation in Optical Networks","In this paper, we study the content protection problem through multicast flow aggregation (CPMFA) in which programs with protection requirement are aggregated into different light trees at the access routers and delivered from the head end to one or more destinations. We first use a tri-partite graph to describe the problem and show that the problem is NP-complete. We then formulate the problem as an interger linear program (ILP) and give results for small scale problems. Two hueristic appoaches, named two-step separated multicast flow aggregation (S-MFA) and mixed multicast flow aggregation (M-MFA), are presented. Numerical results show that S-MFA and M-MFA achieve good results in both large and small scale problems.",2008,"IEEE GLOBECOM 2008 - 2008 IEEE Global Telecommunications Conference","10.1109/GLOCOM.2008.ECP.504",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:29738767",21356
"37204538","Real-Time Integration of MDCT-Derived Coronary Anatomy and Epicardial Fat","Objectives This study aimed to evaluate the feasibility and accuracy of real-time integration of multidetector computed tomography (MDCT) derived coronary anatomy and epicardial fat distribution and its impact on electroanatomical mapping and ablation. Background Epicardial catheter ablation for ventricular arrhythmias (VA) is an important therapeutic option in patients after endocardial ablation failure. However, epicardial mapping and ablation are limited by the presence of coronary arteries and epicardial fat. Methods Twenty-eight patients (21 male, age 59 ± 16 years) underwent combined endo-epicardial electroanatomical mapping. Prior to the procedure, MDCT derived coronary anatomy and epicardial fat meshes were loaded into the mapping system (CARTO XP, Biosense Webster Inc, Diamond Bar, California). Real-time registration of MDCT data was performed after endocardial mapping. The distance between epicardial ablation sites and coronary arteries was assessed by registered MDCT and angiography. After the procedure, mapping and ablation points were superimposed on the MDCT using a reversed registration matrix for head-to-head comparison of mapping data and corresponding fat thickness. Results Image registration was successful and accurate in all patients (position error 2.8 ± 1.3 mm). At sites without evidence for scar, epicardial bipolar voltage decreased significantly (p Conclusions Real-time image integration of pre-acquired MDCT information is feasible and accurate. Epicardial fat >7 mm and the presence of coronary arteries are important reasons for epicardial ablation failure. Visualization of fat thickness during the procedure may facilitate interpretation of bipolar electrograms and identification of ineffective ablation sites.",2013,"JACC. Cardiovascular imaging","10.1016/j.jcmg.2012.05.016",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:37204538",21356
"29828889","Perspective of plant growth promoting rhizobacteria (PGPR) containing ACC deaminase in stress agriculture","Ethylene is a gaseous plant growth hormone produced endogenously by almost all plants. It is also produced in soil through a variety of biotic and abiotic mechanisms, and plays a key role in inducing multifarious physiological changes in plants at molecular level. Apart from being a plant growth regulator, ethylene has also been established as a stress hormone. Under stress conditions like those generated by salinity, drought, waterlogging, heavy metals and pathogenicity, the endogenous production of ethylene is accelerated substantially which adversely affects the root growth and consequently the growth of the plant as a whole. Certain plant growth promoting rhizobacteria (PGPR) contain a vital enzyme, 1-aminocyclopropane-1-carboxylate (ACC) deaminase, which regulates ethylene production by metabolizing ACC (an immediate precursor of ethylene biosynthesis in higher plants) into α-ketobutyrate and ammonia. Inoculation with PGPR containing ACC deaminase activity could be helpful in sustaining plant growth and development under stress conditions by reducing stress-induced ethylene production. Lately, efforts have been made to introduce ACC deaminase genes into plants to regulate ethylene level in the plants for optimum growth, particularly under stressed conditions. In this review, the primary focus is on giving account of all aspects of PGPR containing ACC deaminase regarding alleviation of impact of both biotic and abiotic stresses onto plants and of recent trends in terms of introduction of ACC deaminase genes into plant and microbial species.",2007,"Journal of Industrial Microbiology & Biotechnology","10.1007/s10295-007-0240-6",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:29828889",21356
"15109645","The Optical Signature of Charges in Conjugated Polymers","Electrical charge flowing through organic semiconductors drives many of today's mobile phone displays and television screens, suggesting an internally consistent model of charge-carrier properties in these materials to have manifested. In conjugated polymers, charges give rise to additional absorption of light at wavelengths longer than those absorbed by the electrically neutral species. These characteristic absorption bands are universally being related to the emergence of localized energy levels shifted into the forbidden gap of organic semiconductors due to local relaxation of the molecular geometry. However, the traditional view on these energy levels and their occupation is incompatible with expected changes in electron removal and addition energies upon charging molecules. Here, I demonstrate that local Coulomb repulsion, as captured by nonempirically optimized electronic-structure calculations, restores compatibility and suggests a different origin of the charge-induced optical transitions. These results challenge a widely accepted and long-established picture, but an improved understanding of charge carriers in molecular materials promises a more targeted development of organic and hybrid organic/inorganic (opto-)electronic devices.",2016,"ACS Central Science","10.1021/acscentsci.6b00073",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:15109645",21356
"6512164","CSF4: A WSRF Compliant Meta-Scheduler","In a grid computing environment, heterogeneous resources are distributed in multiple VOs which may have different local policies. Hence, scheduling and resource management are challenging tasks in this context. Since a meta-scheduler is able to provide a virtualized resource access interface to end users, and enforce global policies for both resource providers and consumers as well, it plays more and more important roles in computational grids. In this paper, the design and implementation of Community Scheduler Framework 4.0(CSF4) will be discussed. CSF4 is a WSRF compliant community meta-scheduler, and released as an execution management service of GT4. Using CSF4, the users can work with different local job schedulers, which may belong to different domains. Moreover, the Pre-WS-GRAM protocol is also supported by CSF4, although it is based on WSRF specifications. Therefore, CSF4 can be deployed in a GT4 and GT2 mixed grid environment, which is very convenient for the users who have legacy applications.",2006,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:6512164",21356
"53759623","Good practice guides for the science threshold learning outcomes","In 2011, Susan Jones and Brian Yates led the Learning and Teaching Academic Standards (LTAS) project for Science. This project laid the groundwork for educational change by catalysing a national discussion of learning outcomes for Australian science graduates. The Science Threshold Learning Outcomes (TLOs) for graduates of bachelor-level degrees in science are endorsed by the Australian Council of Deans of Science and are publicaly available in the Science Standards Statement (Jones, Yates & Kelder, 2011). ::: ::: The next step is implementation of the Science TLOs through building a common understanding of how student achievement of the TLOs can be evidenced through learning activities and associated assessment tasks. This is timely as the sector positions itself to respond to the Learning Standards developed by the Higher Education Standards Panel (HESP). ::: ::: The Science Good Practice Guides (GPGs) are designed to provide practical advice and exemplars to assist with embedding the Science TLOs within programs. Each GPG includes: a short review of national and international research and practice, an annotated bibliography of resources, and a brief selection of good practice examples of teaching and assessment. They are authored by disciplinary experts recruited via a national call for expressions of interest. ::: ::: The Good Practice Guide for TLO 1 ('demonstrate a coherent understanding of science') has already been published (Yucel, 2012). In this presentation, we launch four more Guides to complete the set of Good Practice Guides (GPGs) for the Science TLOs. These GPGs will form the foundation of a shared suite of resources to be hosted on the ACDS Teaching and Learning Centre (http://www.acds.edu.au/tlcentre/).",2013,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:53759623",21356
"16566021","Lymphatic vessel density and prognosis in cutaneous melanoma","Sir, ::: ::: Recent studies have focused on the possible prognostic importance of lymphatic vessel density (LVD) in malignant melanoma, and we have read the paper by Shields et al (2004) with great interest. Based on their data, the authors suggest that the assessment of lymphatic vessel density (LVD) might give prognostic information in cutaneous melanoma. As they point out, some conclusions of their study might, in part, be in discordance with our own report (Straume et al, 2003), and we would therefore like to discuss some aspects of their work. ::: ::: So far, relatively few survival studies on lymphangiogenesis have been published. In 2001, Birner et al (2001) presented a study on cervical cancer, and later our group published the first survival study of melanomas, based on 175 cases of aggressive vertical growth phase melanoma of the nodular type (median thickness 3.6 mm) (Straume et al, 2003). The results of both these studies indicate that increased LVD is associated with improved patient survival. More recently, however, Valencak et al (2004) published a prognostic study of 120 melanoma patients showing a weak association between increased LVD and reduced survival, although in univariate analysis only. In a study by Dadras et al (2003), based on the selection of 19 nonmetastatic melanoma patients and 18 patients with early lymph node metastasis, intratumour LVD was found to be increased in the metastatic group. In the study of Shields et al, including 21 melanoma cases (eight nonmetastatic, mean thickness 2.3 mm, and 11 metastatic, mean thickness 3.4 mm), LVD was also higher in tumours that developed metastases. Interestingly, LVD tended to decrease with increasing tumour thickness (their Table 2). No follow-up information (time to events) was presented. Whereas these three studies (Dadras et al, 2003; Shields et al, 2004; Valencak et al, 2004) seem to imply that increased LVD is associated with tumour progression and poor prognosis, the contrary was found in our own study (Straume et al, 2003). What could explain this difference? ::: ::: Several explanations might be considered. We agree with Shields et al that the ‘hot spot’ technique, originally described by Weidner et al (1991) for the estimation of angiogenesis, might be more applicable for blood microvascular capillaries, and this approach is more subjective. The authors discuss whether some of the differences in our results could be attributed to this fact. Although our two studies showed comparable values of mean epi/peri-tumoral LVD (10.0 vs 14.3 mm−2), we wanted to address this issue and selected 19 lethal and 21 nonlethal melanoma cases from our series (Straume et al, 2003), and tumours were matched for thickness. Lymphatic vessels were counted along the complete tumour border in consecutive high power fields (HPF, × 400), and vessels more than 1 HPF away from the invasive border were not counted. We found that the median absolute LVD (LVD-ABS) was 5.4 vessels mm−2 compared with 12.5 mm−2 by the ‘hot spot’ technique (LVD-HS) (7.0 in nonlethal cases, 3.4 in lethal cases), and LVD-ABS and LVD-HS were highly correlated (linear regression R=0.74, P<0.001 for continuous variables, and Pearson χ2 R=0.7, P<0.001 when categorised between lymphatic vessel rich or poor cases). Most importantly, the analysis of both overall survival (melanoma deaths only) and recurrence-free survival showed the same association for both LVD-ABS and LVD-HS, that is, improved survival by increased LVD-ABS (log rank P=0.005, n=40) and increased LVD-HS (log rank P<0.0001, n=169). These data indicate that the difference in results cannot be explained by the difference in counting technique only. Still, we agree that LVD-ABS might be more appropriate and more easily standardised than LVD-HS, as suggested by Shields. ::: ::: In the study by Dadras et al (2003), 18 metastatic and 19 nonmetastatic melanomas were included (mean thickness 2.5 mm, 68% Clark 4–5; mainly (76%) superficial spreading melanomas). The median peritumoral LVD (12.8 mm−2) was almost identical with our own findings (12.5 mm−2), suggesting that both methods (Dadras: computer-assisted morphometric analysis; Straume: counting in ‘hot spot’ areas a.m. Weidner) gave similar results. Even if low reproducibility is considered an important problem of vessel counting (Hlatky et al, 2002), this method is frequently used in translational angiogenesis research; other methods, including morphometry, have not proved to be superior. ::: ::: The study of Valencak et al (2004) included 120 cases of cutaneous melanoma with follow-up information (median thickness not given; 18% of patients were Clark 0–2, 45% were Clark 4–5; in comparison, 90% were Clark 4–5 in our own study). By staining for podoplanin, and using the ‘hot spot’ method of counting, the mean LVD was 11.3 per field (field size not given), and this is probably considerably higher than in the other studies. Increased LVD was associated with decreased survival, but the difference was only modest and did not persist in multivariate analysis, in contrast to what we found (Straume et al, 2003). The use of different markers could be one explanation for the findings, although LVD by LYVE-1 and podoplanin staining was significantly correlated in our previous study. Also, the sensitivity and specificity of the LYVE-1 antibody were evaluated in a recent study by Akishima et al (2004). ::: ::: It should be pointed out that our series (Straume et al, 2003) consisted of thicker and more advanced primary melanomas than the other series, consisting of vertical growth phase melanomas only. This could be an important explanation why the relationship between LVD and progression/prognosis appears to be different. Interestingly, we found a significant association between increased LVD and lymphocytic infiltration, which is a favourable prognostic factor for cutaneous melanomas, and a similar relationship with lymphatic vascular area was found by Dadras et al (2003). This points to a relationship between lymphatic vessels and an antitumour immune response. ::: ::: The studies of Dadras et al and Shields et al have included a low number of pre-selected cases and might not be classified as prognostic factor studies according to the criteria of Simon and Altman (1994). For instance, Dadras et al did not present prognostic information on LVD, but found that relative lymphatic vessel area was a prognostic factor, although their cut-points appear to be selected on the basis of a relationship with a strong predictor of outcome, that is, lymph node metastases (their Figure 6A). The ‘prognostic’ information from these studies should therefore be interpreted with great care. A summary of studies of clinical end points according to lymphatic markers in human cancers has recently been given by Padera et al (2003). ::: ::: The results of animal studies have suggested that increased lymphangiogenesis may be important for the frequency of lymphatic metastasis, and the recent identification of novel lymphangiogenic factors, like VEGF-C and VEGF-D, has increased the focus on lymphangiogenesis considerably (Kaipainen et al, 1995; Achen et al, 1998; Skobe et al, 2001; Stacker et al, 2001). Still, the evidence provided in the literature is not sufficient to conclude that active lymphangiogenesis play an important role in human cancer. As for the difference between studies on cutaneous melanoma, the balance between LVD as a marker of lymphatic spread, and its association with lymphocytic infiltration and antitumour immune activity, might differ between early (thinner) and late stage (thicker) melanomas. Also, the relative contribution of lymphogenic and hematogenic metastases may be different between these tumour subgroups. We feel that more survival studies, following the criteria of Simon and Altman (1994), are needed before the estimation of lymphangiogenesis is applicable to clinical decision making and prognostication in melanoma patients.",2004,"British Journal of Cancer","10.1038/sj.bjc.6602122",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:16566021",21356
"56305610","Categorizing Exemplary Educational Websites.","The number of educational sites on the World Wide Web grows daily and teachers may have difficulty identifying sites that are well matched to their intended outcomes for learners. This study describes the development of an instrument to categorize educational Web sites. One hundred ninety-five ""exemplary"" or award-winning educational Web sites were examined and evaluated by the researchers. During the evaluation, 13 general site categories emerged, and the sites were sorted into these categories: instructional; content collection; archive/database/reference; compilation of individual online learning activities/games; collective of links; online exhibit; teacher resource; vicarious participation; research/curriculum project; communication community; places with public mission; academic or research organization; and commercial. This paper describes the categories of the instrument, the process by which the instrument was developed, and the result of this categorization. (Author/AEF) Reproductions supplied by EDRS are the best that can be made from the original document. PERMISSION TO REPRODUCE AND DISSEMINATE THIS MATERIAL HAS BEEN GRANTED BY",2001,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:56305610",21356
"22611222","Loss of the Sense of Self-Ownership for Perceptions of Objects in a Case of Right Inferior Temporal, Parieto-Occipital and Precentral Hypometabolism","Philosophers define the ‘minimal self’ as the immediate awareness of being the agent and owner of one’s actions and perceptions. Here, we describe a patient with a selective loss of one part of this ‘",2008,"Psychopathology","10.1159/000158228",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:22611222",21356
"14316507","Evolution of an Avirulence Gene,AVR1-CO39, Concomitant with the Evolution and Differentiation ofMagnaporthe oryzae","The significance of AVR1-CO39, an avirulence gene of the blast fungus corresponding to Pi-CO39(t) in rice cultivars, during the evolution and differentiation of the blast fungus was evaluated by studying its function and distribution in Pyricularia spp. When the presence or absence of AVR1CO39 was plotted on a dendrogram constructed from ribosomal DNA sequences, a perfect parallelism was observed between its distribution and the phylogeny of Pyricularia isolates. AVR1-CO39 homologs were exclusively present in one species, Pyricularia oryzae, suggesting that AVR1-CO39 appeared during the early stage of evolution of P. oryzae. Transformation assays showed that all the cloned homologs tested are functional as an avirulence gene, indicating that selection has maintained their function. Nevertheless, Oryza isolates (isolates virulent on Oryza spp.) in P. oryzae were exceptionally noncarriers of AVR1-CO39. All Oryza isolates suffered from one of the two types of known rearrangements at the Avr1-CO39 locus (i.e., G type and J type). These types were congruous to the two major lineages of Oryza isolates from Japan determined by MGR586 and MAGGY. These results indicate that AVR1-CO39 was lost during the early stage of evolution of the Oryza-specific subgroup of P. oryzae. Interestingly, its corresponding resistance gene, Pi-CO39(t), is not widely distributed in Oryza spp.",2005,"Molecular plant-microbe interactions : MPMI","10.1094/MPMI-18-1148",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:14316507",21356
"128561931","Marine Spatial Data Infrastructure in the Baltic","At its 15th Conference, the Baltic Sea Hydrographic Commission (BSHC) decided to establish a working group on marine spatial data infrastructure (MSDI) with the task of promoting MSDI in the Baltic Sea region. The working group’s focus is on national coordination of maritime information. Thus far, the group has conducted an in-depth survey of the participating countries’ respective approaches to coordinated access to maritime information. The study identifies areas where MSDI implementation is underway and where challenges can be foreseen.",2014,"International Hydrographic Review",NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:128561931",21356
"16345740","Use the electromagnetic field stress to study the reliability of the SiGe HBT","In this paper, we investigate a new reliability damage mechanism in SiGe Heterojunction Bipolar transistor (HBTs).This study differs from conventional HBT/SiGe device reliability associated with other stress. Since it results from an Electromagnetic field aggression which consists of a new stress methodology. The near-field bench is used to disturb with electromagnetic field the Device Under test (DUT) on a localized area, contrary to the disturbance created in the TEM cell. We find that only the base is most sensitive to the disturbance caused, when compared to those on the package, collector and emitter. This is primarily due to the electromagnetic coupling phenomenon between the induced electromagnetic field and the microstrip line connecting the base of the transistor. Degradations in the base current and the current gain are identified. It is induced by a large IB leakage current due to hot carrier which introduces generation/recombination center traps and leads to excess non-ideal base current.",2010,NA,NA,,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:16345740",21356
"199465611","The conduction pathway of potassium channels is water free under physiological conditions","Ion conduction through potassium channels is a fundamental process of life. On the basis of crystallographic data, it was originally proposed that potassium ions and water molecules are transported through the selectivity filter in an alternating arrangement, suggesting a “water-mediated” knock-on mechanism. Later on, this view was challenged by results from molecular dynamics simulations that revealed a “direct” knock-on mechanism where ions are in direct contact. Using solid-state nuclear magnetic resonance techniques tailored to characterize the interaction between water molecules and the ion channel, we show here that the selectivity filter of a potassium channel is free of water under physiological conditions. Our results are fully consistent with the direct knock-on mechanism of ion conduction but contradict the previously proposed water-mediated knock-on mechanism.",2019,"Science advances","10.1126/sciadv.aaw6756",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:199465611",21356
"9417859","From Experience with Indoor Wireless Networks: A Link Quality Metric that Captures Channel Memory","With ARQ based link-layer schemes, energy consumption on a link increases with packet retransmissions. We define the inefficiency of a link as the expected number of transmissions before a packet is successfully received on that link. Memory in the packet success process, caused by long indoor coherence times, strongly influences inefficiency. Based on measurements, we build a simple model for the packet success process that incorporates memory and predicts our metric practically and accurately. In particular, inefficiency is asymptotically linear in the memory duration when there is a nonzero probability of a deep fade, and approximately logarithmic otherwise.",2007,"IEEE Communications Letters","10.1109/LCOMM.2007.070683",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:9417859",21356
"215532371","Sorafenib administered using a high-dose, pulsatile regimen in patients with advanced solid malignancies: a phase I exposure escalation study","BACKGROUND ::: (Pre)clinical evidence is accumulating that intermittent exposure to increased doses of protein kinase inhibitors may improve their treatment benefit. In this phase I trial, the safety of high-dose, pulsatile sorafenib was studied. ::: ::: ::: PATIENTS AND METHODS ::: High-dose sorafenib was administered once weekly in exposure escalation cohorts according to a 3 + 3 design. Drug monitoring was performed in weeks 1-3 and doses were adjusted to achieve a predefined target plasma area under the curve (AUC)(0-12 h). The effect of low gastric pH on improving sorafenib exposure was investigated by intake of the acidic beverage cola. ::: ::: ::: RESULTS ::: Seventeen patients with advanced malignancies without standard treatment options were included. Once weekly, high-dose sorafenib exposure was escalated up to a target AUC(0-12 h) of 125-150 mg/L/h, achieving a twofold higher Cmax compared to standard continuous dosing. Dose-limiting toxicity was observed in three patients: grade 3 duodenal perforation (2800 mg sorafenib), grade 5 multiorgan failure (2800 mg sorafenib) and grade 5 biliary tract perforation (3600 mg sorafenib). The mean difference between observed and target AUC(0-12 h) was 45% (SD ± 56%) in week 1 using a fixed starting dose of sorafenib compared to 2% (SD ± 32%) in week 3 as a result of drug monitoring (P = 0.06). Dissolving sorafenib in cola, instead of water, did not improve sorafenib exposure. Clinical benefit with stable disease as the best response was observed in two patients. ::: ::: ::: CONCLUSION ::: Treatment with high-dose, once weekly sorafenib administration resulted in dose-limiting toxicity precluding dose escalation above the exposure cohort of 125-150 mg/L/h. Drug monitoring was a successful strategy to pursue a target exposure.",2020,"Cancer Chemotherapy and Pharmacology","10.1007/s00280-020-04065-5",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:215532371",21356
"1065133","Modeling and simulating a path planning and obstacle avoidance algorithm for an autonomous robotic vehicle","Path planning in robotics deals with developing the logic for the navigation of a robot. The implementation details of most previous algorithms are proprietary to specific organizations. The requirement of a customized strategy for collision free and concerted navigation of an All-Terrain Vehicle (ATV) led to the activities of this research. As a part of this research an algorithm has been developed and visually simulated. The algorithm is evolutionary and capable of path planning for ATVs in the presence of completely known and newly-discovered obstacles. This algorithm helps the ATV model to maneuver in an open field in a specific pattern and avoid obstacles, if any, along its path. The algorithm is implemented and simulated using C and WINAPI. As a result, given the data of known obstacles and the field, the virtually-modeled ATV can maneuver in a systematic and optimum manner towards its goal by avoiding all the obstacles in its path.",2009,"2009 IEEE International Symposium on Modeling, Analysis & Simulation of Computer and Telecommunication Systems","10.1109/MASCOT.2009.5366693",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:1065133",21356
"206168647","Minimising food waste: a call for multidisciplinary research","Food losses and waste have always been a significant global problem for mankind, and one which has become increasingly recognised as such by policy makers, food producers, processors, retailers, and consumers. It is, however, an emotive subject whereby the extent, accuracy and resolution of available data on postharvest loss and waste are questionable, such that key performance indicators on waste can be misinformed. The nature and extent of food waste differ among developed economies, economies in transition and developing countries. While most emphasis has been put on increasing future crop production, far less resource has been and is still channelled towards enabling both established and innovative food preservation technologies to reduce food waste while maintaining safety and quality. Reducing food loss and waste is a more tractable problem than increasing production in the short to medium term, as its solution is not directly limited, for instance, by available land and water resources. Here we argue the need for a paradigm shift of current funding strategies and research programmes that will encourage the development, implementation and translation of collective biological, engineering and management solutions to better preserve and utilise food. Such multidisciplinary thinking across global supply chains is an essential element in the pursuit of achieving sustainable food and nutritional security. The implementation of allied technological and management solutions is reliant on there being sufficient skilled human capital and resources. There is currently a lack of robust postharvest research networks outside of the developed world, and insufficient global funding mechanisms that can support such interdisciplinary collaborations. There is, thus, a collective need for schemes that encourage inter-supply chain research, knowledge exchange and capacity building to reduce food losses and waste. © 2017 Society of Chemical Industry.",2018,"Journal of the science of food and agriculture","10.1002/jsfa.8708",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:206168647",21356
"9317676","Temporal Precedence Checking for Switched Models and Its Application to a Parallel Landing Protocol","This paper presents an algorithm for checking temporal precedence properties of nonlinear switched systems. This class of properties subsume bounded safety and capture requirements about visiting a sequence of predicates within given time intervals. The algorithm handles nonlinear predicates that arise from dynamics-based predictions used in alerting protocols for state-of-the-art transportation systems. It is sound and complete for nonlinear switch systems that robustly satisfy the given property. The algorithm is implemented in the Compare Execute Check Engine C2E2 using validated simulations. As a case study, a simplified model of an alerting system for closely spaced parallel runways is considered. The proposed approach is applied to this model to check safety properties of the alerting logic for different operating conditions such as initial velocities, bank angles, aircraft longitudinal separation, and runway separation.",2014,NA,"10.1007/978-3-319-06410-9_16",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:9317676",21356
"17937107","Optimizing Sparse Linear Algebra for Large-Scale Graph Analytics","Emerging data-intensive applications attempt to process and provide insight into vast amounts of online data. A new class of linear algebra algorithms can efficiently execute sparse matrix-matrix and matrix-vector multiplications on large-scale, shared memory multiprocessor systems, enabling analysts to more easily discern meaningful data relationships, such as those in social networks.",2015,"Computer","10.1109/MC.2015.228",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:17937107",21356
"3852460","Predicting the Performance Fluctuation of Students Based on the Long-Term and Short-Term Data","The potential value of students' academic performance prediction has been extensively studied by educational institutions. However, it still has great research challenges, such as the relationship between students' behavior and their academic performance. This paper reused data from online educational platforms, and used four methods to analyze educational value in relation to the fluctuations of academic performance. The methods are based on Step Regression, Logistic Regression, Decision Tree and Support Vector Machine Regression (SVMR). At last, SVMR model is selected by comparing the prediction accuracy of the four models. The experimental results show that there are some differences between traditional cognitive performance and prediction and that educational decisions can be driven by the data.",2017,"2017 International Conference of Educational Innovation through Technology (EITT)","10.1109/eitt.2017.38",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:3852460",21356
"7292463","Headset Bluetooth and cell phone based continuous central body temperature measurement system","The accurate measure of the central temperature is a very important physiologic indicator in several clinical applications, namely, in the characterization and diagnosis of sleep disorders. In this paper a simple system is described to continuously measure the body temperature at the ear. An electronic temperature sensor is coupled to the microphone of a common commercial auricular Bluetooth device that sends the temperature measurements to a mobile phone to which is paired. The measurements are stored at the mobile phone and periodically sent to a medical facility by email or SMS (short messaging service).",2010,"2010 Annual International Conference of the IEEE Engineering in Medicine and Biology","10.1109/IEMBS.2010.5626172",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:7292463",21356
"168807793","Evaluating Personal Social Services in Germany","The chapter provides an overview of evaluation in youth welfare services and elder care in Germany. The authors document the use of a fairly broad repertoire of evaluation approaches, ranging from monitoring and classic evaluation research to benchmarking. In doing so, they pay special attention to mandatory requirements for the government to commission or to provide regular reports on developments in the field, as well as to the rise and limits of benchmarking. Wollmann and Bonker show that the evaluation of personal social services in Germany continues to neglect the service quality and policy and service outcomes and argue that classical evaluation research still holds the greatest potential to fill this gap.",2017,"Evaluating Reforms of Local Public and Social Services in Europe","10.1007/978-3-319-61091-7_5",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:168807793",21356
"201676041","What do young women with obesity want from a weight management program?","Purpose ::: Early adulthood is a high-risk time for weight gain; however, young women with obesity are difficult to recruit to weight management programs. To encourage participation and retention, it is important to understand what young women want from these programs. The purpose of the study was to explore participants’ perspectives on the features of an ideal weight management program.",2019,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity","10.1007/s40519-019-00763-z",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:201676041",21356
"13807764","Vertebral classification using localized pathology-related shape model","Radiographs of the spine are frequently examined for assessment of vertebral abnormalities. Features like ::: osteophytes (bony growth of vertebra's corners), and disc space narrowing are often used as visual ::: evidence of osteoarthris or degenerative joint disease. These symptoms result in remarkable changes in the ::: shapes of the vertebral body. Statistical analysis of anatomical structure has recently gained increased ::: popularity within the medical imaging community, since they have the potential to enhance the automated ::: diagnosis process. In this paper, we present a novel method for computer-assisted vertebral classification ::: using a localized, pathology-related shape model. The new classification scheme is able to assess the ::: condition of multiple vertebrae simultaneously, hence is possible to directly classify the whole spine ::: anatomy according to the condition of interest (anterior osteophites). At the core of this method is a new ::: localized shape model that uses concepts of sparsity, dimension reduction, and statistical independence to ::: extract sets of localized modes of deformations specific to each of the vertebrae under investigation. By ::: projection of the shapes onto any specific set of deformation modes (or basis), we obtain low-dimensional ::: features that are most directly related to the pathology of the vertebra of interest. These features are then ::: used as input to a support vector machine classifier to classify the vertebra under investigation as normal or ::: upnormal. Experiments are conducted using contours from digital x-ray images of five vertebrae of lumbar ::: spine. The accuracy of the classification scheme is assessed using the ROC curves. An average specifity of ::: 96.8 % is achieved with a sensitivity of 80 %.",2008,NA,"10.1117/12.770314",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:13807764",21356
